   5.0084335e-01   4.4046044e-01   4.7535018e-01   5.3266607e-01   5.0911010e-01
   5.0911010e-01   4.5825797e-01   4.7535018e-01   5.3278616e-01   5.1410968e-01
   5.1410968e-01   4.7054685e-01   4.7535018e-01   5.3270643e-01   5.1675211e-01
   5.1675211e-01   4.7853912e-01   4.7535018e-01   5.3250711e-01   5.1775539e-01
   5.1775539e-01   4.8332314e-01   4.7535018e-01   5.3224597e-01   5.1767223e-01
   5.1767223e-01   4.8579579e-01   4.7535018e-01   5.3196304e-01   5.1691698e-01
   5.1691698e-01   4.8666748e-01   4.7535018e-01   5.3168467e-01   5.1579112e-01
   5.1579112e-01   4.8648465e-01   4.7535018e-01   5.3142703e-01   5.1450644e-01
   5.1450644e-01   4.8565589e-01   4.7535018e-01   5.3119885e-01   5.1320520e-01
   5.1320520e-01   4.8447752e-01   4.7535018e-01   5.3100368e-01   5.1197717e-01
   5.1197717e-01   4.8315676e-01   4.7535018e-01   5.3084164e-01   5.1087363e-01
   5.1087363e-01   4.8183201e-01   4.7535018e-01   5.3071065e-01   5.0991856e-01
   5.0991856e-01   4.8058983e-01   4.7535018e-01   5.3060743e-01   5.0911738e-01
   5.0911738e-01   4.7947888e-01   4.7535018e-01   5.3052816e-01   5.0846360e-01
   5.0846360e-01   4.7852110e-01   4.7535018e-01   5.3046890e-01   5.0794370e-01
   5.0794370e-01   4.7772032e-01   4.7535018e-01   5.3042594e-01   5.0754065e-01
   5.0754065e-01   4.7706885e-01   4.7535018e-01   5.3039588e-01   5.0723634e-01
   5.0723634e-01   4.7655231e-01   4.7535018e-01   5.3037581e-01   5.0701314e-01
   5.0701314e-01   4.7615306e-01   4.7535018e-01   5.3036325e-01   5.0685483e-01
   5.0685483e-01   4.7585258e-01   5.8538182e-01   5.3310697e-01   5.3805318e-01
   5.3805318e-01   4.7563298e-01   5.8538182e-01   5.3570035e-01   5.6227682e-01
   5.6227682e-01   4.8164646e-01   5.8538182e-01   5.3754842e-01   5.8067077e-01
   5.8067077e-01   5.1145931e-01   5.8538182e-01   5.3879835e-01   5.9425421e-01
   5.9425421e-01   5.3538460e-01   5.8538182e-01   5.3959482e-01   6.0396851e-01
   6.0396851e-01   5.5352299e-01   5.8538182e-01   5.4005921e-01   6.1065249e-01
   6.1065249e-01   5.6680625e-01   5.8538182e-01   5.4028979e-01   6.1502888e-01
   6.1502888e-01   5.7615844e-01   5.8538182e-01   5.4036323e-01   6.1770032e-01
   6.1770032e-01   5.8244437e-01   5.8538182e-01   5.4033674e-01   6.1915258e-01
   6.1915258e-01   5.8644128e-01   5.8538182e-01   5.4025134e-01   6.1976440e-01
   6.1976440e-01   5.8879791e-01   5.8538182e-01   5.4013541e-01   6.1982208e-01
   6.1982208e-01   5.9001897e-01   5.8538182e-01   5.4000797e-01   6.1953598e-01
   6.1953598e-01   5.9047943e-01   5.8538182e-01   5.3988125e-01   6.1905625e-01
   6.1905625e-01   5.9045060e-01   5.8538182e-01   5.3976267e-01   6.1848682e-01
   6.1848682e-01   5.9012528e-01   5.8538182e-01   5.3965626e-01   6.1789688e-01
   6.1789688e-01   5.8963798e-01   5.8538182e-01   5.3956380e-01   6.1733017e-01
   6.1733017e-01   5.8908041e-01   5.8538182e-01   5.3948552e-01   6.1681215e-01
   6.1681215e-01   5.8851299e-01   5.8538182e-01   5.3942073e-01   6.1635556e-01
   6.1635556e-01   5.8797352e-01   5.8538182e-01   5.3936818e-01   6.1596453e-01
   6.1596453e-01   5.8748373e-01   5.8538182e-01   5.3932637e-01   6.1563764e-01
   6.1563764e-01   5.8705409e-01   5.8538182e-01   5.3929373e-01   6.1537014e-01
   6.1537014e-01   5.8668752e-01   5.8538182e-01   5.3926872e-01   6.1515552e-01
   6.1515552e-01   5.8638205e-01   5.8538182e-01   5.3924995e-01   6.1498653e-01
   6.1498653e-01   5.8613282e-01   5.8538182e-01   5.3923616e-01   6.1485597e-01
   6.1485597e-01   5.8593341e-01   5.8538182e-01   5.3922628e-01   6.1475705e-01
   6.1475705e-01   5.8577686e-01   5.8538182e-01   5.3921942e-01   6.1468364e-01
   6.1468364e-01   5.8565628e-01   2.5956015e-01   5.3106929e-01   5.2192817e-01
   5.2192817e-01   5.8556523e-01   2.5956015e-01   5.2336428e-01   4.4992255e-01
   4.4992255e-01   5.6776057e-01   2.5956015e-01   5.1786216e-01   3.9522414e-01
   3.9522414e-01   4.7964499e-01   2.5956015e-01   5.1414552e-01   3.5483156e-01
   3.5483156e-01   4.0822568e-01   2.5956015e-01   5.1182169e-01   3.2605612e-01
   3.2605612e-01   3.5251351e-01   2.5956015e-01   5.1051543e-01   3.0643054e-01
   3.0643054e-01   3.1181041e-01   2.5956015e-01   5.0981325e-01   2.9351762e-01
   2.9351762e-01   2.8764767e-01   2.5956015e-01   5.0947249e-01   2.8532482e-01
   2.8532482e-01   2.7319023e-01   2.5956015e-01   5.0936232e-01   2.8039207e-01
   2.8039207e-01   2.6396708e-01   2.5956015e-01   5.0939585e-01   2.7767204e-01
   2.7767204e-01   2.5821885e-01   2.5956015e-01   5.0951304e-01   2.7641911e-01
   2.7641911e-01   2.5487284e-01   2.5956015e-01   5.0967305e-01   2.7610730e-01
   2.7610730e-01   2.5315966e-01   2.5956015e-01   5.0984897e-01   2.7637027e-01
   2.7637027e-01   2.5252336e-01   2.5956015e-01   5.1002381e-01   2.7695726e-01
   2.7695726e-01   2.5256637e-01   2.5956015e-01   5.1018757e-01   2.7770069e-01
   2.7770069e-01   2.5301001e-01   2.5956015e-01   5.1033497e-01   2.7849212e-01
   2.7849212e-01   2.5366411e-01   2.5956015e-01   5.1046389e-01   2.7926461e-01
   2.7926461e-01   2.5440311e-01   2.5956015e-01   5.1057421e-01   2.7997975e-01
   2.7997975e-01   2.5514767e-01   2.5956015e-01   5.1066694e-01   2.8061832e-01
   2.8061832e-01   2.5585068e-01   2.5956015e-01   5.1074377e-01   2.8117356e-01
   2.8117356e-01   2.5648695e-01   2.5956015e-01   5.1080663e-01   2.8164647e-01
   2.8164647e-01   2.5704568e-01   2.5956015e-01   5.1085751e-01   2.8204259e-01
   2.8204259e-01   2.5752524e-01   2.5956015e-01   5.1089827e-01   2.8236977e-01
   2.8236977e-01   2.5792941e-01   2.5956015e-01   5.1093065e-01   2.8263678e-01
   2.8263678e-01   2.5826500e-01   2.5956015e-01   5.1095615e-01   2.8285236e-01
   2.8285236e-01   2.5854011e-01   2.5956015e-01   5.1097608e-01   2.8302477e-01
   2.8302477e-01   2.5876314e-01   2.5956015e-01   5.1099153e-01   2.8316143e-01
   2.8316143e-01   2.5894216e-01   1.0000000e+00   5.3766739e-01   5.5039065e-01
   5.5039065e-01   2.5908456e-01   1.0000000e+00   5.6116864e-01   7.4494681e-01
   7.4494681e-01   3.8606909e-01   1.0000000e+00   5.8024490e-01   8.7965054e-01
   8.7965054e-01   5.6306838e-01   1.0000000e+00   5.9406187e-01   9.6220599e-01
   9.6220599e-01   7.7344017e-01   1.0000000e+00   6.0483251e-01   1.0000000e+00
   1.0000000e+00   8.9529333e-01   1.0000000e+00   6.0378418e-01   1.0000000e+00
   1.0000000e+00   9.2204416e-01   1.0000000e+00   6.0274634e-01   1.0000000e+00
   1.0000000e+00   9.2434353e-01   1.0000000e+00   6.0171888e-01   1.0000000e+00
   1.0000000e+00   9.0284494e-01   1.0000000e+00   6.0070169e-01   1.0000000e+00
   1.0000000e+00   9.0146215e-01   1.0000000e+00   5.9969467e-01   1.0000000e+00
   1.0000000e+00   8.7698323e-01   1.0000000e+00   5.9869773e-01   1.0000000e+00
   1.0000000e+00   8.7130689e-01   1.0000000e+00   5.9771075e-01   1.0000000e+00
   1.0000000e+00   8.4561004e-01   1.0000000e+00   5.9673364e-01   1.0000000e+00
   1.0000000e+00   8.3721961e-01   1.0000000e+00   5.9576630e-01   1.0000000e+00
   1.0000000e+00   8.1795919e-01   1.0000000e+00   5.9480864e-01   1.0000000e+00
   1.0000000e+00   8.1353436e-01   1.0000000e+00   5.9386056e-01   1.0000000e+00
   1.0000000e+00   8.1033879e-01   1.0000000e+00   5.9292195e-01   1.0000000e+00
   1.0000000e+00   8.1100938e-01   1.0000000e+00   5.9199273e-01   1.0000000e+00
   1.0000000e+00   8.1152689e-01   1.0000000e+00   5.9107280e-01   1.0000000e+00
   1.0000000e+00   8.1133066e-01   1.0000000e+00   5.9016207e-01   1.0000000e+00
   1.0000000e+00   8.1124961e-01   1.0000000e+00   5.8926045e-01   1.0000000e+00
   1.0000000e+00   8.1129579e-01   1.0000000e+00   5.8836785e-01   1.0000000e+00
   1.0000000e+00   8.1130689e-01   1.0000000e+00   5.8748417e-01   1.0000000e+00
   1.0000000e+00   8.1129667e-01   1.0000000e+00   5.8660933e-01   1.0000000e+00
   1.0000000e+00   8.1129556e-01   1.0000000e+00   5.8574324e-01   1.0000000e+00
   1.0000000e+00   8.1129767e-01   1.0000000e+00   5.8488580e-01   1.0000000e+00
   1.0000000e+00   8.1129767e-01   1.0000000e+00   5.8403695e-01   1.0000000e+00
   6.5074348e-02   0.0000000e+00   2.2774458e-01   5.0547706e-01   1.1577009e-01
   1.1577009e-01   8.6620461e-03   2.2774458e-01   5.0961677e-01   1.5494607e-01
   1.5494607e-01   6.2156122e-02   2.2774458e-01   5.1271207e-01   1.8496040e-01
   1.8496040e-01   1.0393272e-01   2.2774458e-01   5.1494068e-01   2.0759820e-01
   2.0759820e-01   1.3860039e-01   2.2774458e-01   5.1643545e-01   2.2420666e-01
   2.2420666e-01   1.6795374e-01   2.2774458e-01   5.1735917e-01   2.3595890e-01
   2.3595890e-01   1.9079584e-01   2.2774458e-01   5.1788378e-01   2.4395199e-01
   2.4395199e-01   2.0676018e-01   2.2774458e-01   5.1814617e-01   2.4915213e-01
   2.4915213e-01   2.1724881e-01   2.2774458e-01   5.1824155e-01   2.5234673e-01
   2.5234673e-01   2.2392931e-01   2.2774458e-01   5.1823410e-01   2.5414402e-01
   2.5414402e-01   2.2804246e-01   2.2774458e-01   5.1816695e-01   2.5499761e-01
   2.5499761e-01   2.3043085e-01   2.2774458e-01   5.1806879e-01   2.5523719e-01
   2.5523719e-01   2.3167096e-01   2.2774458e-01   5.1795834e-01   2.5509701e-01
   2.5509701e-01   2.3216242e-01   2.2774458e-01   5.1784739e-01   2.5473968e-01
   2.5473968e-01   2.3218279e-01   2.2774458e-01   5.1774292e-01   2.5427515e-01
   2.5427515e-01   2.3192329e-01   2.2774458e-01   5.1764869e-01   2.5377531e-01
   2.5377531e-01   2.3151361e-01   2.2774458e-01   5.1756632e-01   2.5328506e-01
   2.5328506e-01   2.3103963e-01   2.2774458e-01   5.1749603e-01   2.5283049e-01
   2.5283049e-01   2.3055622e-01   2.2774458e-01   5.1743722e-01   2.5242496e-01
   2.5242496e-01   2.3009659e-01   2.2774458e-01   5.1738886e-01   2.5207343e-01
   2.5207343e-01   2.2967910e-01   2.2774458e-01   5.1734967e-01   2.5177554e-01
   2.5177554e-01   2.2931215e-01   2.2774458e-01   5.1731834e-01   2.5152782e-01
   2.5152782e-01   2.2899768e-01   2.2774458e-01   5.1729362e-01   2.5132513e-01
   2.5132513e-01   2.2873368e-01   2.2774458e-01   5.1727433e-01   2.5116166e-01
   2.5116166e-01   2.2851588e-01   2.2774458e-01   5.1725948e-01   2.5103156e-01
   2.5103156e-01   2.2833892e-01   2.2774458e-01   5.1724816e-01   2.5092930e-01
   2.5092930e-01   2.2819711e-01   2.2774458e-01   5.1723965e-01   2.5084988e-01
   2.5084988e-01   2.2808493e-01   2.2774458e-01   5.1723334e-01   2.5078893e-01
   2.5078893e-01   2.2799726e-01   2.2774458e-01   5.1722871e-01   2.5074271e-01
   2.5074271e-01   2.2792956e-01   2.2774458e-01   5.1722538e-01   2.5070809e-01
   2.5070809e-01   2.2787791e-01   2.2774458e-01   5.1722302e-01   2.5068251e-01
   2.5068251e-01   2.2783898e-01   2.2774458e-01   5.1722138e-01   2.5066388e-01
   2.5066388e-01   2.2781001e-01   2.2774458e-01   5.1722028e-01   2.5065052e-01
   2.5065052e-01   2.2778875e-01   2.2774458e-01   5.1721956e-01   2.5064113e-01
   2.5064113e-01   2.2777338e-01   2.2774458e-01   5.1721911e-01   2.5063467e-01
   2.5063467e-01   2.2776247e-01   2.2774458e-01   5.1721885e-01   2.5063035e-01
   2.5063035e-01   2.2775487e-01   2.2774458e-01   5.1721873e-01   2.5062758e-01
   2.5062758e-01   2.2774972e-01   2.2774458e-01   5.1721868e-01   2.5062589e-01
   2.5062589e-01   2.2774634e-01   2.2774458e-01   5.1721869e-01   2.5062495e-01
   2.5062495e-01   2.2774422e-01   2.2774458e-01   5.1721873e-01   2.5062452e-01
   2.5062452e-01   2.2774298e-01   2.2774458e-01   5.1721879e-01   2.5062441e-01
   2.5062441e-01   2.2774234e-01   2.2774458e-01   5.1721885e-01   2.5062451e-01
   2.5062451e-01   2.2774209e-01   2.2774458e-01   5.1721891e-01   2.5062472e-01
   2.5062472e-01   2.2774210e-01   2.2774458e-01   5.1721897e-01   2.5062498e-01
   2.5062498e-01   2.2774226e-01   2.2774458e-01   5.1721902e-01   2.5062526e-01
   2.5062526e-01   2.2774249e-01   2.2774458e-01   5.1721907e-01   2.5062554e-01
   2.5062554e-01   2.2774276e-01   2.2774458e-01   5.1721910e-01   2.5062579e-01
   2.5062579e-01   2.2774303e-01   2.2774458e-01   5.1721914e-01   2.5062601e-01
   2.5062601e-01   2.2774329e-01   2.2774458e-01   5.1721916e-01   2.5062621e-01
   2.5062621e-01   2.2774352e-01   2.2774458e-01   5.1721918e-01   2.5062637e-01
   2.5062637e-01   2.2774372e-01   2.2774458e-01   5.1721920e-01   2.5062650e-01
   2.5062650e-01   2.2774390e-01   2.2774458e-01   5.1721921e-01   2.5062661e-01
   2.5062661e-01   2.2774404e-01   3.9028558e-01   5.2128275e-01   2.9687261e-01
   2.9687261e-01   2.2774416e-01   3.9028558e-01   5.2469812e-01   3.3170670e-01
   3.3170670e-01   2.5367069e-01   3.9028558e-01   5.2714784e-01   3.5763751e-01
   3.5763751e-01   2.9229685e-01   3.9028558e-01   5.2893449e-01   3.7684820e-01
   3.7684820e-01   3.1881953e-01   3.9028558e-01   5.3026874e-01   3.9110690e-01
   3.9110690e-01   3.3691564e-01   3.9028558e-01   5.3125578e-01   4.0168191e-01
   4.0168191e-01   3.5080394e-01   3.9028558e-01   5.3196373e-01   4.0946460e-01
   4.0946460e-01   3.6196755e-01   3.9028558e-01   5.3245068e-01   4.1510704e-01
   4.1510704e-01   3.7080760e-01   3.9028558e-01   5.3276772e-01   4.1910773e-01
   4.1910773e-01   3.7760387e-01   3.9028558e-01   5.3295827e-01   4.2185867e-01
   4.2185867e-01   3.8266360e-01   3.9028558e-01   5.3305782e-01   4.2367150e-01
   4.2367150e-01   3.8630356e-01   3.9028558e-01   5.3309443e-01   4.2479358e-01
   4.2479358e-01   3.8882138e-01   3.9028558e-01   5.3308960e-01   4.2541932e-01
   4.2541932e-01   3.9047872e-01   3.9028558e-01   5.3305936e-01   4.2569933e-01
   4.2569933e-01   3.9149534e-01   3.9028558e-01   5.3301526e-01   4.2574815e-01
   4.2574815e-01   3.9204946e-01   3.9028558e-01   5.3296536e-01   4.2565104e-01
   4.2565104e-01   3.9228156e-01   3.9028558e-01   5.3291501e-01   4.2546986e-01
   4.2546986e-01   3.9229941e-01   3.9028558e-01   5.3286757e-01   4.2524814e-01
   4.2524814e-01   3.9218348e-01   3.9028558e-01   5.3282490e-01   4.2501535e-01
   4.2501535e-01   3.9199213e-01   3.9028558e-01   5.3278788e-01   4.2479039e-01
   4.2479039e-01   3.9176626e-01   3.9028558e-01   5.3275669e-01   4.2458447e-01
   4.2458447e-01   3.9153333e-01   3.9028558e-01   5.3273106e-01   4.2440327e-01
   4.2440327e-01   3.9131078e-01   3.9028558e-01   5.3271048e-01   4.2424879e-01
   4.2424879e-01   3.9110869e-01   3.9028558e-01   5.3269432e-01   4.2412053e-01
   4.2412053e-01   3.9093200e-01   3.9028558e-01   5.3268191e-01   4.2401657e-01
   4.2401657e-01   3.9078215e-01   3.9028558e-01   5.3267259e-01   4.2393415e-01
   4.2393415e-01   3.9065833e-01   3.9028558e-01   5.3266577e-01   4.2387023e-01
   4.2387023e-01   3.9055838e-01   3.9028558e-01   5.3266092e-01   4.2382177e-01
   4.2382177e-01   3.9047948e-01   3.9028558e-01   5.3265760e-01   4.2378591e-01
   4.2378591e-01   3.9041854e-01   3.9028558e-01   5.3265542e-01   4.2376008e-01
   4.2376008e-01   3.9037254e-01   3.9028558e-01   5.3265410e-01   4.2374208e-01
   4.2374208e-01   3.9033865e-01   3.9028558e-01   5.3265338e-01   4.2373004e-01
   4.2373004e-01   3.9031438e-01   3.9028558e-01   5.3265308e-01   4.2372245e-01
   4.2372245e-01   3.9029758e-01   3.9028558e-01   5.3265305e-01   4.2371808e-01
   4.2371808e-01   3.9028645e-01   3.9028558e-01   5.3265321e-01   4.2371598e-01
   4.2371598e-01   3.9027952e-01   3.9028558e-01   5.3265345e-01   4.2371540e-01
   4.2371540e-01   3.9027562e-01   3.9028558e-01   5.3265375e-01   4.2371581e-01
   4.2371581e-01   3.9027384e-01   3.9028558e-01   5.3265405e-01   4.2371680e-01
   4.2371680e-01   3.9027348e-01   3.9028558e-01   5.3265434e-01   4.2371808e-01
   4.2371808e-01   3.9027402e-01   3.9028558e-01   5.3265460e-01   4.2371947e-01
   4.2371947e-01   3.9027508e-01   3.9028558e-01   5.3265483e-01   4.2372083e-01
   4.2372083e-01   3.9027639e-01   3.9028558e-01   5.3265503e-01   4.2372210e-01
   4.2372210e-01   3.9027778e-01   3.9028558e-01   5.3265519e-01   4.2372322e-01
   4.2372322e-01   3.9027913e-01   3.9028558e-01   5.3265532e-01   4.2372418e-01
   4.2372418e-01   3.9028037e-01   3.9028558e-01   5.3265542e-01   4.2372499e-01
   4.2372499e-01   3.9028146e-01   3.9028558e-01   5.3265550e-01   4.2372564e-01
   4.2372564e-01   3.9028240e-01   3.9028558e-01   5.3265556e-01   4.2372616e-01
   4.2372616e-01   3.9028317e-01   3.9028558e-01   5.3265560e-01   4.2372657e-01
   4.2372657e-01   3.9028381e-01   3.9028558e-01   5.3265564e-01   4.2372688e-01
   4.2372688e-01   3.9028431e-01   3.9028558e-01   5.3265566e-01   4.2372712e-01
   4.2372712e-01   3.9028470e-01   3.9028558e-01   5.3265567e-01   4.2372729e-01
   4.2372729e-01   3.9028499e-01   3.9028558e-01   5.3265568e-01   4.2372740e-01
   4.2372740e-01   3.9028521e-01   3.9028558e-01   5.3265569e-01   4.2372748e-01
   4.2372748e-01   3.9028537e-01   4.0579945e-01   5.3304354e-01   4.2814152e-01
   4.2814152e-01   3.9028548e-01   4.0579945e-01   5.3340489e-01   4.3155481e-01
   4.3155481e-01   3.9134543e-01   4.0579945e-01   5.3366291e-01   4.3414070e-01
   4.3414070e-01   3.9547839e-01   4.0579945e-01   5.3383938e-01   4.3605218e-01
   4.3605218e-01   3.9874083e-01   4.0579945e-01   5.3395403e-01   4.3742563e-01
   4.3742563e-01   4.0121338e-01   4.0579945e-01   5.3402298e-01   4.3837886e-01
   4.3837886e-01   4.0304155e-01   4.0579945e-01   5.3405914e-01   4.3901121e-01
   4.3901121e-01   4.0435294e-01   4.0579945e-01   5.3407263e-01   4.3940442e-01
   4.3940442e-01   4.0525967e-01   4.0579945e-01   5.3407119e-01   4.3962432e-01
   4.3962432e-01   4.0585722e-01   4.0579945e-01   5.3406056e-01   4.3972272e-01
   4.3972272e-01   4.0622463e-01   4.0579945e-01   5.3404490e-01   4.3973947e-01
   4.3973947e-01   4.0642570e-01   4.0579945e-01   5.3402712e-01   4.3970451e-01
   4.3970451e-01   4.0651067e-01   4.0579945e-01   5.3400916e-01   4.3963967e-01
   4.3963967e-01   4.0651815e-01   4.0579945e-01   5.3399222e-01   4.3956042e-01
   4.3956042e-01   4.0647705e-01   4.0579945e-01   5.3397699e-01   4.3947728e-01
   4.3947728e-01   4.0640841e-01   4.0579945e-01   5.3396380e-01   4.3939702e-01
   4.3939702e-01   4.0632706e-01   4.0579945e-01   5.3395271e-01   4.3932364e-01
   4.3932364e-01   4.0624300e-01   4.0579945e-01   5.3394363e-01   4.3925922e-01
   4.3925922e-01   4.0616261e-01   4.0579945e-01   5.3393638e-01   4.3920444e-01
   4.3920444e-01   4.0608962e-01   4.0579945e-01   5.3393072e-01   4.3915914e-01
   4.3915914e-01   4.0602587e-01   4.0579945e-01   5.3392641e-01   4.3912260e-01
   4.3912260e-01   4.0597191e-01   4.0579945e-01   5.3392321e-01   4.3909382e-01
   4.3909382e-01   4.0592746e-01   4.0579945e-01   5.3392090e-01   4.3907169e-01
   4.3907169e-01   4.0589173e-01   4.0579945e-01   5.3391929e-01   4.3905509e-01
   4.3905509e-01   4.0586370e-01   4.0579945e-01   5.3391822e-01   4.3904298e-01
   4.3904298e-01   4.0584221e-01   4.0579945e-01   5.3391756e-01   4.3903443e-01
   4.3903443e-01   4.0582616e-01   4.0579945e-01   5.3391718e-01   4.3902862e-01
   4.3902862e-01   4.0581451e-01   4.0579945e-01   5.3391701e-01   4.3902489e-01
   4.3902489e-01   4.0580632e-01   4.0579945e-01   5.3391697e-01   4.3902269e-01
   4.3902269e-01   4.0580080e-01   4.0579945e-01   5.3391703e-01   4.3902157e-01
   4.3902157e-01   4.0579729e-01   4.0579945e-01   5.3391713e-01   4.3902119e-01
   4.3902119e-01   4.0579525e-01   4.0579945e-01   5.3391726e-01   4.3902131e-01
   4.3902131e-01   4.0579425e-01   4.0579945e-01   5.3391740e-01   4.3902171e-01
   4.3902171e-01   4.0579396e-01   4.0579945e-01   5.3391753e-01   4.3902228e-01
   4.3902228e-01   4.0579413e-01   4.0579945e-01   5.3391765e-01   4.3902290e-01
   4.3902290e-01   4.0579457e-01   4.0579945e-01   5.3391776e-01   4.3902353e-01
   4.3902353e-01   4.0579516e-01   4.0579945e-01   5.3391785e-01   4.3902411e-01
   4.3902411e-01   4.0579580e-01   4.0579945e-01   5.3391793e-01   4.3902463e-01
   4.3902463e-01   4.0579642e-01   4.0579945e-01   5.3391799e-01   4.3902508e-01
   4.3902508e-01   4.0579700e-01   4.0579945e-01   5.3391804e-01   4.3902546e-01
